InvoiceNo,InvoiceDate,CustomerID,Total
537457,2010-12-07 09:51:00,17511,1644.9399999999996
537458,2010-12-07 09:55:00,17091,293.45
537459,2010-12-07 09:57:00,17470,178.4
537460,2010-12-07 10:04:00,17616,326.4
537461,2010-12-07 10:06:00,15649,510.0
537462,2010-12-07 10:06:00,17228,172.64999999999998
537463,2010-12-07 10:08:00,12681,1033.52
537464,2010-12-07 10:14:00,14907,618.07
537465,2010-12-07 10:32:00,17735,454.6
537467,2010-12-07 10:36:00,16059,118.25
537468,2010-12-07 10:36:00,12567,415.46000000000004
537469,2010-12-07 10:43:00,17720,102.0
537470,2010-12-07 10:47:00,15018,111.25
537471,2010-12-07 10:51:00,14344,17.85
537472,2010-12-07 11:11:00,12971,111.54
537476,2010-12-07 11:26:00,15838,957.5
537484,2010-12-07 11:30:00,14733,1830.0199999999998
537489,2010-12-07 11:33:00,17017,511.8
537509,2010-12-07 11:41:00,13756,532.8000000000001
537523,2010-12-07 11:45:00,14176,159.54999999999998
C537530,2010-12-07 11:47:00,13319,-28.15
537538,2010-12-07 11:49:00,15353,311.65000000000003
537567,2010-12-07 11:59:00,18119,181.11999999999995
537592,2010-12-07 12:18:00,17491,327.4000000000001
537593,2010-12-07 12:21:00,14282,571.0
537594,2010-12-07 12:28:00,12647,596.8
537595,2010-12-07 12:29:00,13569,118.32
C537596,2010-12-07 12:31:00,17954,-19.9
C537597,2010-12-07 12:34:00,15498,-281.0
537598,2010-12-07 12:37:00,14135,319.0
537599,2010-12-07 12:37:00,17954,19.9
537601,2010-12-07 12:43:00,17287,108.78
C537602,2010-12-07 12:45:00,17511,-76.32000000000001
537603,2010-12-07 12:49:00,14673,373.49
537604,2010-12-07 13:01:00,13488,1381.9199999999996
537605,2010-12-07 13:13:00,16221,166.74
537606,2010-12-07 13:16:00,15002,631.6499999999999
537607,2010-12-07 13:18:00,15965,156.19
537608,2010-12-07 13:20:00,15024,444.42
537609,2010-12-07 13:22:00,17675,617.12
C537611,2010-12-07 13:25:00,17675,-75.60000000000001
537612,2010-12-07 13:28:00,13769,322.3
537614,2010-12-07 13:29:00,16904,322.79999999999995
537615,2010-12-07 13:30:00,15898,139.0
537616,2010-12-07 13:30:00,16904,15.9
537617,2010-12-07 13:45:00,16086,177.26
537618,2010-12-07 13:50:00,15061,2022.16
537619,2010-12-07 13:53:00,13786,230.4
537620,2010-12-07 14:00:00,13880,97.8
537622,2010-12-07 14:30:00,13173,165.94000000000003
537623,2010-12-07 14:31:00,15858,383.93000000000006
537624,2010-12-07 14:41:00,12748,306.84000000000003
537625,2010-12-07 14:57:00,15180,87.5
537626,2010-12-07 14:57:00,12347,711.79
537627,2010-12-07 14:58:00,14739,713.88
537628,2010-12-07 15:02:00,16293,378.75
537629,2010-12-07 15:03:00,17419,356.87
537631,2010-12-07 15:04:00,17419,17.4
537634,2010-12-07 15:15:00,16775,231.9
537635,2010-12-07 15:18:00,16306,68.1
537636,2010-12-07 15:20:00,16950,172.0
537646,2010-12-07 15:39:00,17591,406.6
537648,2010-12-07 15:48:00,12839,402.60999999999996
537649,2010-12-07 15:48:00,13807,112.6
537650,2010-12-07 15:48:00,16125,289.35
537653,2010-12-07 15:54:00,17897,268.72999999999996
537655,2010-12-07 16:20:00,15081,111.15
C537656,2010-12-07 16:21:00,15100,-131.39999999999998
537657,2010-12-07 16:42:00,18102,9639.119999999999
537658,2010-12-07 16:43:00,18102,395.76
537659,2010-12-07 16:43:00,18102,15885.49
537664,2010-12-07 17:05:00,15024,46.8
537665,2010-12-07 17:19:00,16365,139.86
537667,2010-12-08 08:12:00,17870,326.4
537668,2010-12-08 08:43:00,14821,48.800000000000004
537669,2010-12-08 08:58:00,16863,164.25
537670,2010-12-08 09:07:00,13078,514.39
537671,2010-12-08 09:20:00,13267,328.45000000000005
537672,2010-12-08 09:30:00,13050,328.01
537673,2010-12-08 09:49:00,12709,522.7
537674,2010-12-08 09:51:00,15628,319.17999999999995
537676,2010-12-08 09:53:00,12386,258.9
C537677,2010-12-08 09:55:00,14796,-1.95
537678,2010-12-08 09:56:00,16779,356.91
537680,2010-12-08 10:11:00,13599,253.24
537681,2010-12-08 10:11:00,13329,304.2
537682,2010-12-08 10:13:00,13599,99.6
537683,2010-12-08 10:14:00,12921,365.4
C537684,2010-12-08 10:18:00,14901,-6.3
537685,2010-12-08 10:21:00,18077,204.87
537686,2010-12-08 10:21:00,14744,225.0
537688,2010-12-08 10:35:00,17406,702.1
537689,2010-12-08 10:36:00,15750,301.52
537690,2010-12-08 10:38:00,13983,329.36
537691,2010-12-08 10:39:00,13842,310.57
537692,2010-12-08 10:40:00,14796,671.2099999999999
537693,2010-12-08 10:45:00,12441,173.55
537694,2010-12-08 10:46:00,14901,158.25
537698,2010-12-08 10:51:00,13199,468.68
537700,2010-12-08 10:51:00,18229,309.0
537707,2010-12-08 10:53:00,14032,303.85999999999996
537738,2010-12-08 11:02:00,17706,287.08
537743,2010-12-08 11:02:00,17706,151.95000000000002
C537746,2010-12-08 11:03:00,15021,-6.65
537751,2010-12-08 11:04:00,17706,38.8
537754,2010-12-08 11:16:00,16081,157.60000000000002
537755,2010-12-08 11:31:00,16525,411.43999999999994
C537756,2010-12-08 11:33:00,14952,-103.0
537757,2010-12-08 11:38:00,17975,314.1
537758,2010-12-08 11:41:00,16122,105.72
537759,2010-12-08 11:42:00,13126,203.64
537760,2010-12-08 11:42:00,15973,307.82
537761,2010-12-08 11:43:00,13126,19.799999999999997
537762,2010-12-08 12:01:00,16558,569.4000000000001
C537763,2010-12-08 12:03:00,16713,-7.95
537764,2010-12-08 12:06:00,16893,145.93
537765,2010-12-08 12:08:00,14606,215.87999999999994
537766,2010-12-08 12:08:00,17677,651.6000000000001
537767,2010-12-08 12:09:00,15100,350.4
537768,2010-12-08 12:11:00,15750,39.0
537769,2010-12-08 12:17:00,15021,205.64
537770,2010-12-08 12:24:00,15529,295.66
537771,2010-12-08 12:29:00,15498,450.92
537772,2010-12-08 12:35:00,18043,316.46
537773,2010-12-08 12:36:00,16016,382.2700000000001
537774,2010-12-08 12:40:00,14060,281.0
537775,2010-12-08 12:41:00,17722,910.1400000000002
537780,2010-12-08 12:45:00,17324,127.05000000000001
537781,2010-12-08 12:46:00,17341,513.5999999999999
537789,2010-12-08 12:49:00,14051,623.42
C537788,2010-12-08 12:49:00,15916,-18.3
537791,2010-12-08 12:51:00,16233,147.39999999999998
537792,2010-12-08 12:56:00,16385,148.23000000000002
537793,2010-12-08 12:57:00,15032,2746.7499999999995
537794,2010-12-08 13:01:00,16713,414.42999999999995
537795,2010-12-08 13:03:00,17213,312.90000000000003
537796,2010-12-08 13:03:00,18061,405.16
537799,2010-12-08 13:07:00,15916,142.95
C537797,2010-12-08 13:07:00,13113,-31.849999999999998
C537798,2010-12-08 13:07:00,16553,-4.25
537800,2010-12-08 13:08:00,12748,69.79
537801,2010-12-08 13:08:00,15221,403.25
537802,2010-12-08 13:11:00,13455,692.9399999999999
537803,2010-12-08 13:14:00,15916,89.5
537804,2010-12-08 13:17:00,12748,130.64000000000001
C537805,2010-12-08 13:18:00,15311,-26.380000000000003
537806,2010-12-08 13:21:00,13113,372.97
537808,2010-12-08 13:23:00,15311,251.09000000000003
C537807,2010-12-08 13:23:00,13495,-54.75
537809,2010-12-08 13:28:00,14217,118.30000000000001
537810,2010-12-08 13:30:00,15032,23.85
537811,2010-12-08 13:30:00,17262,268.86
C537812,2010-12-08 13:33:00,14299,-209.0
537813,2010-12-08 13:38:00,18259,376.30000000000007
C537814,2010-12-08 13:43:00,12712,-12.75
537815,2010-12-08 13:49:00,17676,300.7
537816,2010-12-08 13:51:00,16679,129.75
537817,2010-12-08 13:53:00,18269,168.6
537818,2010-12-08 13:53:00,12766,1149.29
537819,2010-12-08 13:55:00,15298,397.59999999999997
C537820,2010-12-08 14:10:00,16016,-8.5
C537821,2010-12-08 14:20:00,18193,-20.85
537822,2010-12-08 14:22:00,13523,566.95
C537824,2010-12-08 14:27:00,12870,-14.899999999999999
537825,2010-12-08 14:36:00,15005,222.5
537826,2010-12-08 14:38:00,15581,272.34000000000003
537827,2010-12-08 14:43:00,15332,63.0
537828,2010-12-08 14:43:00,15680,478.89
537829,2010-12-08 14:46:00,15498,525.8
537830,2010-12-08 14:46:00,13649,197.8
537831,2010-12-08 14:50:00,17894,106.77000000000001
C537832,2010-12-08 14:52:00,16858,-29.8
537833,2010-12-08 14:53:00,13270,590.0
C537834,2010-12-08 14:54:00,13267,-13.900000000000002
C537835,2010-12-08 14:57:00,14618,-14.850000000000001
537836,2010-12-08 14:58:00,14866,103.67999999999999
537837,2010-12-08 14:59:00,13077,313.72
C537838,2010-12-08 15:01:00,13115,-5.0
537840,2010-12-08 15:03:00,13531,305.45000000000005
537841,2010-12-08 15:10:00,13848,320.0
537842,2010-12-08 15:12:00,13140,159.51
537843,2010-12-08 15:16:00,15713,171.15
537844,2010-12-08 15:17:00,17999,190.34
537845,2010-12-08 15:23:00,17690,71.4
537846,2010-12-08 15:25:00,15347,201.59999999999997
537847,2010-12-08 15:33:00,14766,180.4
537848,2010-12-08 15:35:00,13777,180.0
537849,2010-12-08 15:35:00,13777,75.0
537850,2010-12-08 15:38:00,16722,318.84000000000003
537851,2010-12-08 15:39:00,13758,356.4
537852,2010-12-08 15:56:00,17340,2671.2699999999995
C537853,2010-12-08 15:57:00,13370,-33.55
537854,2010-12-08 15:58:00,13984,154.79999999999998
537855,2010-12-08 15:59:00,15996,263.25
C537856,2010-12-08 15:59:00,14388,-13.45
C537857,2010-12-08 16:00:00,17340,-267.12
537859,2010-12-08 16:11:00,14030,670.55
C537860,2010-12-08 16:15:00,16252,-295.09000000000003
537861,2010-12-08 16:18:00,16596,120.65
537862,2010-12-08 16:21:00,12971,111.52999999999999
537863,2010-12-08 16:29:00,14030,5.95
537864,2010-12-08 16:34:00,16700,336.94
537865,2010-12-08 16:34:00,16011,237.95
537866,2010-12-08 16:45:00,17655,676.1
537867,2010-12-08 16:48:00,16717,307.25
537868,2010-12-08 16:49:00,12433,1867.98
537871,2010-12-08 17:20:00,12748,167.09
537879,2010-12-09 08:34:00,14243,213.3
537880,2010-12-09 09:14:00,12963,365.8
537881,2010-12-09 09:23:00,15513,956.5000000000001
537882,2010-12-09 09:25:00,15079,141.95
537883,2010-12-09 09:27:00,14437,63.0
537884,2010-12-09 09:30:00,15694,525.93
537885,2010-12-09 09:34:00,12942,258.75
537886,2010-12-09 09:49:00,15660,209.29999999999998
537887,2010-12-09 10:00:00,18092,1485.7200000000003
537888,2010-12-09 10:04:00,15358,524.3500000000001
537889,2010-12-09 10:04:00,13319,670.48
537890,2010-12-09 10:04:00,15358,100.19999999999999
537891,2010-12-09 10:05:00,13319,88.8
537892,2010-12-09 10:13:00,12481,159.38
C537893,2010-12-09 10:14:00,12721,-27.15
537894,2010-12-09 10:16:00,12621,464.60999999999996
537895,2010-12-09 10:30:00,14299,429.24
537896,2010-12-09 10:33:00,18071,258.95000000000005
537897,2010-12-09 10:37:00,12683,213.88000000000005
537898,2010-12-09 10:42:00,17377,364.40000000000003
537899,2010-12-09 10:44:00,12755,3794.3999999999996
537900,2010-12-09 10:45:00,15983,382.65999999999997
537901,2010-12-09 10:48:00,13854,309.4
537915,2010-12-09 10:55:00,12797,254.03
537955,2010-12-09 11:28:00,16782,371.69999999999993
537963,2010-12-09 11:30:00,13369,308.28
537967,2010-12-09 11:31:00,12494,57.6
537981,2010-12-09 11:35:00,17857,1335.2
537995,2010-12-09 11:39:00,12712,295.1
C537998,2010-12-09 11:42:00,17411,-30.0
538000,2010-12-09 11:44:00,12748,101.9
538002,2010-12-09 11:48:00,14932,363.53
538003,2010-12-09 12:05:00,12429,1281.5000000000002
538005,2010-12-09 12:12:00,13090,832.8
538006,2010-12-09 12:13:00,14987,163.2
538007,2010-12-09 12:16:00,14355,174.4
538008,2010-12-09 12:17:00,12683,849.2
538009,2010-12-09 12:17:00,14911,945.55
538010,2010-12-09 12:20:00,17526,226.79999999999998
538011,2010-12-09 12:24:00,14896,257.22
538012,2010-12-09 12:32:00,14527,224.38
538013,2010-12-09 12:37:00,17062,114.79000000000002
538014,2010-12-09 12:49:00,14440,656.7
538015,2010-12-09 12:49:00,13240,224.07
538032,2010-12-09 12:59:00,14479,174.39999999999998
538035,2010-12-09 13:03:00,16065,372.09
538037,2010-12-09 13:05:00,17430,112.6
538040,2010-12-09 13:08:00,16520,325.76
538048,2010-12-09 13:14:00,15945,181.0
538049,2010-12-09 13:21:00,12748,18.4
538050,2010-12-09 13:22:00,12748,15.9
538051,2010-12-09 13:24:00,18041,205.34999999999997
C538052,2010-12-09 13:28:00,15181,-4.95
538053,2010-12-09 13:34:00,15856,1571.3200000000002
538056,2010-12-09 13:34:00,17198,249.65
538057,2010-12-09 13:38:00,13102,316.82
C538059,2010-12-09 13:38:00,14205,-238.19999999999996
C538062,2010-12-09 13:40:00,17702,-88.14999999999999
538063,2010-12-09 13:44:00,18102,1914.2400000000002
538064,2010-12-09 13:47:00,15271,111.75
538065,2010-12-09 13:57:00,13982,428.6
C538066,2010-12-09 13:58:00,15738,-2.95
538067,2010-12-09 13:59:00,15288,165.65
538068,2010-12-09 14:05:00,17978,300.91999999999996
538069,2010-12-09 14:08:00,16795,414.87999999999994
538070,2010-12-09 14:08:00,16519,103.7
538073,2010-12-09 14:10:00,17816,16.21
C538075,2010-12-09 14:12:00,13021,-20.28
538076,2010-12-09 14:15:00,15311,272.36
538077,2010-12-09 14:19:00,14667,686.1500000000001
538078,2010-12-09 14:25:00,16255,374.25000000000006
538079,2010-12-09 14:27:00,17671,394.18000000000006
538080,2010-12-09 14:28:00,17646,251.00000000000003
C538081,2010-12-09 14:29:00,16898,-64.35
C538082,2010-12-09 14:30:00,13777,-42.0
C538083,2010-12-09 14:40:00,15750,-14.25
C538084,2010-12-09 14:42:00,12649,-19.799999999999997
C538085,2010-12-09 14:43:00,16350,-16.0
538086,2010-12-09 14:44:00,12872,378.53
538087,2010-12-09 14:44:00,17339,60.0
C538088,2010-12-09 14:45:00,14766,-20.4
C538089,2010-12-09 14:47:00,18230,-6.75
C538091,2010-12-09 14:48:00,16499,-17.9
538093,2010-12-09 14:49:00,12682,739.05
538094,2010-12-09 14:50:00,13117,186.03
538095,2010-12-09 14:55:00,17097,174.71999999999997
538097,2010-12-09 14:56:00,15192,315.0
C538098,2010-12-09 14:57:00,14441,-8.5
C538099,2010-12-09 14:58:00,15279,-13.100000000000001
C538100,2010-12-09 15:00:00,16579,-30.599999999999998
538101,2010-12-09 15:01:00,15380,230.10000000000002
C538102,2010-12-09 15:01:00,14047,-9.3
C538103,2010-12-09 15:13:00,17442,-17.0
538104,2010-12-09 15:16:00,17950,190.35
C538105,2010-12-09 15:18:00,16781,-16.599999999999998
538106,2010-12-09 15:20:00,17950,72.82000000000001
538107,2010-12-09 15:21:00,12826,155.0
538108,2010-12-09 15:23:00,17456,249.86
C538109,2010-12-09 15:23:00,16042,-24.95
C538110,2010-12-09 15:24:00,17307,-152.64000000000001
C538111,2010-12-09 15:24:00,17950,-10.08
C538112,2010-12-09 15:28:00,14898,-27.6
538113,2010-12-09 15:29:00,15811,289.85
C538114,2010-12-09 15:29:00,14217,-16.95
C538115,2010-12-09 15:30:00,16817,-42.5
538116,2010-12-09 15:32:00,13327,685.0000000000001
538117,2010-12-09 15:33:00,13327,60.0
C538118,2010-12-09 15:33:00,17700,-9.85
C538119,2010-12-09 15:34:00,13136,-20.1
538120,2010-12-09 15:35:00,17017,144.5
C538121,2010-12-09 15:36:00,15535,-12.75
C538122,2010-12-09 15:38:00,14696,-1.25
C538123,2010-12-09 15:41:00,12605,-7.5
C538124,2010-12-09 15:43:00,15329,-17.7
538125,2010-12-09 15:46:00,18225,30.0
538126,2010-12-09 15:50:00,17838,218.4
538145,2010-12-09 16:08:00,15211,383.0700000000001
538146,2010-12-09 16:10:00,15596,402.31999999999994
538147,2010-12-09 16:11:00,13090,15.0
538151,2010-12-09 16:28:00,16163,441.6
538155,2010-12-09 16:52:00,16907,182.01999999999998
538156,2010-12-09 16:53:00,15555,620.3499999999999
538157,2010-12-09 16:57:00,17576,119.65000000000002
538163,2010-12-09 17:27:00,17841,257.95
C538164,2010-12-09 17:32:00,14031,-1.95
538165,2010-12-09 17:34:00,14031,185.82
538166,2010-12-09 18:09:00,17965,119.44999999999999
538167,2010-12-09 18:58:00,14713,298.95
538168,2010-12-09 19:23:00,14702,318.7
538169,2010-12-09 19:28:00,13230,93.45000000000002
538170,2010-12-09 19:32:00,13969,317.59000000000003
538171,2010-12-09 20:01:00,17530,300.64
538172,2010-12-10 09:33:00,15805,370.80000000000007
538174,2010-12-10 09:35:00,12471,1982.4099999999999
538175,2010-12-10 09:48:00,12471,378.0
538176,2010-12-10 09:48:00,17675,402.0
538178,2010-12-10 09:51:00,17696,157.9
538179,2010-12-10 09:52:00,17696,17.700000000000003
538180,2010-12-10 09:53:00,13418,369.09999999999997
538181,2010-12-10 10:08:00,17076,151.5
538182,2010-12-10 10:18:00,17827,115.08
538183,2010-12-10 10:21:00,16265,651.8299999999999
538184,2010-12-10 10:21:00,17880,458.91999999999996
538185,2010-12-10 10:22:00,16265,188.98000000000002
538186,2010-12-10 10:26:00,13000,201.75000000000003
538187,2010-12-10 10:27:00,16499,218.1
538190,2010-12-10 10:47:00,17790,127.90000000000002
538191,2010-12-10 10:49:00,15061,5375.279999999999
538192,2010-12-10 10:50:00,15061,135.0
538193,2010-12-10 10:51:00,15061,67.5
538194,2010-12-10 10:52:00,17790,0.95
538195,2010-12-10 10:52:00,15061,337.5
538196,2010-12-10 10:56:00,12731,1071.9
538197,2010-12-10 10:56:00,14419,124.1
538198,2010-12-10 11:01:00,17827,919.8000000000001
538199,2010-12-10 11:02:00,14082,182.24999999999997
538200,2010-12-10 11:11:00,17912,95.25000000000003
538201,2010-12-10 11:12:00,15723,203.10000000000002
538202,2010-12-10 11:19:00,14667,274.72999999999996
538203,2010-12-10 11:21:00,13767,186.60000000000002
538204,2010-12-10 11:23:00,16656,428.76
538205,2010-12-10 11:24:00,12748,336.15999999999997
538206,2010-12-10 11:31:00,17827,236.92000000000002
538207,2010-12-10 11:33:00,12748,271.46999999999997
538208,2010-12-10 11:39:00,14037,111.8
538209,2010-12-10 11:42:00,12748,185.06
538210,2010-12-10 11:44:00,14256,523.86
538211,2010-12-10 11:47:00,17690,239.70000000000002
538216,2010-12-10 11:51:00,14543,254.4
538240,2010-12-10 12:00:00,16062,247.55999999999997
538248,2010-12-10 12:14:00,18116,139.68
538250,2010-12-10 12:20:00,18118,132.65
538252,2010-12-10 12:29:00,16019,219.10000000000002
538255,2010-12-10 12:33:00,14911,1156.05
538260,2010-12-10 12:42:00,18178,300.65
538263,2010-12-10 12:44:00,18065,228.11999999999998
538268,2010-12-10 12:45:00,18065,116.9
538279,2010-12-10 12:48:00,14952,686.16
538280,2010-12-10 12:50:00,12748,612.1
538283,2010-12-10 12:56:00,12748,10.29
538288,2010-12-10 12:58:00,12748,1.9
538296,2010-12-10 13:06:00,13148,309.40000000000003
538306,2010-12-10 13:24:00,12989,202.5
538307,2010-12-10 13:27:00,14667,213.26000000000002
538308,2010-12-10 13:29:00,14107,363.24
538309,2010-12-10 13:32:00,15881,114.45000000000002
538310,2010-12-10 13:44:00,15529,25.799999999999997
538311,2010-12-10 13:48:00,12785,311.95
538312,2010-12-10 13:48:00,16727,272.81999999999994
538313,2010-12-10 13:50:00,15514,1136.3200000000002
C538314,2010-12-10 13:52:00,15514,-39.949999999999996
538327,2010-12-10 13:58:00,15514,401.91999999999996
C538341,2010-12-10 14:03:00,15514,-1136.3200000000002
538342,2010-12-10 14:04:00,15514,39.949999999999996
538343,2010-12-10 14:29:00,13448,385.58000000000004
C538344,2010-12-10 14:32:00,13448,-25.200000000000003
538345,2010-12-10 14:45:00,13787,106.4
538346,2010-12-10 14:53:00,17865,756.4500000000002
538347,2010-12-10 14:54:00,17220,317.5
C538350,2010-12-10 15:01:00,13798,-183.6
538352,2010-12-10 15:21:00,16565,173.7
538353,2010-12-10 15:31:00,13798,3762.66
538354,2010-12-10 15:45:00,16873,2157.6400000000003
538355,2010-12-10 15:49:00,17912,9.9
538356,2010-12-10 15:56:00,14062,966.62
C538357,2010-12-10 16:01:00,13798,-243.35999999999999
538361,2010-12-10 16:36:00,17757,158.0
C538362,2010-12-10 17:05:00,15179,-16.5
538363,2010-12-10 17:14:00,18016,156.64999999999998
538364,2010-12-10 17:26:00,14448,102.35000000000001
538365,2010-12-12 10:11:00,17243,338.5999999999999
538366,2010-12-12 10:47:00,18109,275.3
538367,2010-12-12 10:48:00,14800,664.01
538368,2010-12-12 10:57:00,15503,147.09
538369,2010-12-12 11:06:00,17251,283.28
538370,2010-12-12 11:06:00,16923,550.5
538371,2010-12-12 11:07:00,15570,350.23999999999995
C538372,2010-12-12 11:12:00,16923,-10.450000000000001
C538373,2010-12-12 11:13:00,16779,-15.0
538374,2010-12-12 11:17:00,14159,193.21999999999997
C538375,2010-12-12 11:19:00,17126,-9.95
C538376,2010-12-12 11:21:00,16393,-16.65
C538377,2010-12-12 11:23:00,15224,-11.6
538378,2010-12-12 11:26:00,14577,346.90000000000003
538379,2010-12-12 11:26:00,17126,212.59999999999997
538382,2010-12-12 11:37:00,17218,214.23999999999998
538397,2010-12-12 11:44:00,12753,3590.59
538403,2010-12-12 11:46:00,17211,324.22
538409,2010-12-12 11:49:00,17236,126.28
538417,2010-12-12 11:54:00,16393,106.75
538418,2010-12-12 12:00:00,17372,172.70999999999998
538419,2010-12-12 12:01:00,16367,170.90999999999997
538420,2010-12-12 12:03:00,12875,293.76000000000005
538421,2010-12-12 12:08:00,17917,110.91000000000001
538437,2010-12-12 12:18:00,16010,110.1
538449,2010-12-12 12:24:00,17085,452.99
538453,2010-12-12 12:26:00,16779,330.91999999999996
C538463,2010-12-12 12:31:00,17085,-11.6
538470,2010-12-12 12:34:00,15224,11.6
538473,2010-12-12 12:35:00,13668,177.66
538488,2010-12-12 12:41:00,13715,212.08
538497,2010-12-12 12:44:00,14684,168.35999999999999
538499,2010-12-12 12:46:00,17819,388.65
538501,2010-12-12 12:51:00,13715,11.9
C538500,2010-12-12 12:51:00,13715,-12.9
538503,2010-12-12 12:56:00,17188,513.64
538504,2010-12-12 13:01:00,16011,168.15
538507,2010-12-12 13:26:00,15547,767.37
538508,2010-12-12 13:32:00,15998,863.3899999999999
538509,2010-12-12 13:37:00,14413,122.7
538510,2010-12-12 13:47:00,18004,169.47
